YEAR,ROUTE,WATERS,MUNIT,FISHERY,DAYTYPE,MONTH,PHOURS,SDPHOURS,PARTY,INDHRS,SDINDHRS,MTRIP,TRIPS,SDTRIPS,NINTS,HOURS,USSHOURS,VPHOURS,VINDHRS,VTRIPS
2014,wsh,WI,WI-2,Non-Fishing,Weekday,Jun,61.007418899859,14.1610153339509,2.14851485148515,131.075345557123,30.4251517571025,1.68333333333333,36.2420310296192,8.41248435680254,4,6.73333333333333,15.9294444444444,200.534355288394,925.689859442719,70.7698930534474
2014,wsh,WI,WI-2,Non-Fishing,Weekday,Jul,891.011314247344,178.11225416141,3.19037536092397,2842.66054327921,568.244947155188,3.09226190476191,288.142253693078,57.5993430204366,28,86.5833333333333,356.563055555556,31723.9750824585,322902.319967402,3317.68431638591
2014,wsh,WI,WI-2,Non-Fishing,Weekday,Aug,544.099353032659,185.235303178526,2.73336745138178,1487.22346189736,506.31614855502,2.71388888888889,200.486967340591,68.2545641190066,12,32.5666666666667,129.673888888889,34312.1175436406,256356.042287589,4658.68552307559
2014,wsh,WI,WI-2,Non-Fishing,Weekday,Sep,162.630478434917,51.9647540246203,2.65915492957746,432.459638429752,138.182331828849,2.36666666666667,68.7171035640496,21.9569383202621,5,11.8333333333333,33.8783333333333,2700.33566083929,19094.3568296583,482.107140399794
2014,wsh,WI,WI-2,Non-Fishing,Weekday,All,1715.28855709316,262.905958129895,2.9339690911679,5032.60360894531,774.84504301825,2.82108646950242,608.024098387774,92.4183363052035,51,145.55,566.905277777778,69119.5428201979,600384.840689954,8541.14888542169
2014,wsh,WI,WI-2,Non-Fishing,Weekend,May,65.5806479138761,17.4352314397248,3.18079584775087,208.598652577268,55.4579117680518,3.21111111111111,20.4230391427296,5.42965684974127,6,19.2666666666667,89.9988888888889,303.987295356766,3075.57997767302,29.4811735059423
2014,wsh,WI,WI-2,Non-Fishing,Weekend,Jun,68.5566782322863,24.4726530282027,2.53333333333333,173.676918188459,61.9973876714469,1.65909090909091,41.3218334550767,14.7506401813825,11,18.25,49.7186111111111,598.9107462388,3843.67607808368,217.581385760615
2014,wsh,WI,WI-2,Non-Fishing,Weekend,Jul,710.98788590604,218.814917361961,2.52597664115989,1795.93879194631,552.721369993645,3.06543209876543,231.937248322148,71.3814269283885,27,82.7666666666667,334.267777777778,47879.968060122,305500.912847652,5095.30811033287
2014,wsh,WI,WI-2,Non-Fishing,Weekend,Aug,724.275493851646,199.821149278849,2.90806027927554,2106.23679492265,581.091947177008,3.17236842105263,228.30749702499,62.9880022612712,38,120.55,491.163055555556,39928.4916991199,337667.851073967,3967.48842886591
2014,wsh,WI,WI-2,Non-Fishing,Weekend,Sep,307.766736566186,91.9145903516989,3.12142857142857,960.671884853024,286.904828454946,3.20833333333333,95.9272945141359,28.6487034862438,24,77,339.292222222222,8448.29191952062,82314.3805907619,820.748211442718
2014,wsh,WI,WI-2,Non-Fishing,Weekend,All,1877.16744247003,311.704426853964,2.79416898238231,5245.12304248771,855.805118334857,3.03789620355204,617.91691245908,100.65091807782,106,317.833333333333,1304.44055555556,97159.6497203581,732402.400568138,10130.6073099081
2014,wsh,WI,WI-2,Non-Fishing,All,May,122.120640392251,22.0582744866378,2.84786643144076,347.783272359141,64.668475500313,3.50329626352092,34.8587819031658,6.43297645051535,8,27.1,120.859444444444,486.567473327854,4182.01172353458,41.3831860128851
2014,wsh,WI,WI-2,Non-Fishing,All,Jun,129.564097132145,28.2744602340556,2.35213512455351,304.752263745581,69.0605961277949,1.6704182803799,77.5638644846959,16.980909245799,15,24.9833333333333,65.6480555555556,799.445101527194,4769.3659375264,288.351278814062
2014,wsh,WI,WI-2,Non-Fishing,All,Jul,1601.99920015338,282.141707555938,2.89550664868084,4638.59933522552,792.718886374643,3.08029675068118,520.079502015225,91.7223660113431,55,169.35,690.830833333333,79603.9431425805,628403.232815054,8412.99242671878
2014,wsh,WI,WI-2,Non-Fishing,All,Aug,1268.37484688431,272.47129985149,2.83312166403106,3593.46025682001,770.72945536132,2.95800191534869,428.794464365581,92.877198234774,50,153.116666666667,620.836944444444,74240.6092427605,594023.893361556,8626.1739519415
2014,wsh,WI,WI-2,Non-Fishing,All,Sep,470.397215001104,105.587061614385,2.96160665679007,1393.13152328278,318.447385639167,2.85704962022287,164.644398078186,36.09508764143,29,88.8333333333333,373.170555555556,11148.6275803599,101408.73742042,1302.85535184251
2014,wsh,WI,WI-2,Non-Fishing,All,All,3592.45599956319,407.77345737622,2.86091928549235,10277.726651433,1154.46404935714,2.93036611694848,1225.94101084685,136.644634711099,157,463.383333333333,1871.34583333333,166279.192540556,1332787.24125809,18671.7561953297
2014,wsh,WI,WI-2,Shore,Weekday,May,111.51611282437,26.6507042141409,1,111.51611282437,26.6507042141409,7.725,14.4357427604363,3.44992934810886,2,15.45,119.9025,710.260035109628,710.260035109628,11.9020125069428
2014,wsh,WI,WI-2,Shore,Weekday,All,111.51611282437,26.6507042141409,1,111.51611282437,26.6507042141409,7.725,14.4357427604363,3.44992934810886,2,15.45,119.9025,710.260035109628,710.260035109628,11.9020125069428
2014,wsh,WI,WI-2,Shore,All,May,111.51611282437,26.6507042141409,1,111.51611282437,26.6507042141409,7.725,14.4357427604363,3.44992934810886,2,15.45,119.9025,710.260035109628,710.260035109628,11.9020125069428
2014,wsh,WI,WI-2,Shore,All,All,111.51611282437,26.6507042141409,1,111.51611282437,26.6507042141409,7.725,14.4357427604363,3.44992934810886,2,15.45,119.9025,710.260035109628,710.260035109628,11.9020125069428
2014,wsh,WI,WI-2,Tribal,Weekday,Jul,9.2617152972775,1.85140745422832,4,37.04686118911,7.40562981691327,0.9,10.2907947747528,2.05711939358702,1,0.9,0.81,3.42770956157218,54.8433529851549,4.23174019947183
2014,wsh,WI,WI-2,Tribal,Weekday,All,9.2617152972775,1.85140745422832,4,37.04686118911,7.40562981691327,0.9,10.2907947747528,2.05711939358702,1,0.9,0.81,3.42770956157218,54.8433529851549,4.23174019947183
2014,wsh,WI,WI-2,Tribal,All,Jul,9.2617152972775,1.85140745422832,4,37.04686118911,7.40562981691327,0.9,10.2907947747528,2.05711939358702,1,0.9,0.81,3.42770956157218,54.8433529851549,4.23174019947183
2014,wsh,WI,WI-2,Tribal,All,All,9.2617152972775,1.85140745422832,4,37.04686118911,7.40562981691327,0.9,10.2907947747528,2.05711939358702,1,0.9,0.81,3.42770956157218,54.8433529851549,4.23174019947183
2014,wsh,WI,WI-2,All,Weekday,May,1279.488,240.070863256473,1.70298984580669,2178.95507183152,431.808901374857,4.66491228070175,274.279112448289,52.4343865140404,38,177.266666666667,973.945,57634.0193847082,186458.927306561,2749.36488910379
2014,wsh,WI,WI-2,All,Weekday,Jun,1713.04,281.983554100522,2.01771861777151,3456.43270098731,588.602248639169,4.84786324786325,353.359802538787,56.1576651864574,39,189.066666666667,1146.175,79514.7247831618,346452.607103087,3153.68335919425
2014,wsh,WI,WI-2,All,Weekday,Jul,2809.73,327.244848631577,2.48913441582224,6993.79564216823,836.373816910354,4.01519607843137,699.774044683189,81.5097056378611,68,273.033333333333,1392.14666666667,107089.190955904,699521.161613194,6643.83211317077
2014,wsh,WI,WI-2,All,Weekday,Aug,1790.46,360.852714840296,2.45785381026439,4400.68893312597,897.744671958116,3.82738095238095,467.802923794712,94.1511725203849,28,107.166666666667,563.152777777778,130214.681807612,805945.496029185,8864.44328696328
2014,wsh,WI,WI-2,All,Weekday,Sep,1773.8175,480.822837326404,1.96164772727273,3479.60506747159,910.758324139349,4.03333333333333,439.789462809917,112.302817386113,32,129.066666666667,607.078888888889,231190.600894614,829480.724989116,12611.9227928586
2014,wsh,WI,WI-2,All,Weekday,All,9366.5355,778.230825543424,2.1896545863286,20509.4774155846,1693.47539605426,4.19083359939666,2235.00534627489,184.453914139252,205,875.6,4682.49833333333,605643.217826,2867858.91704114,34023.2464412907
2014,wsh,WI,WI-2,All,Weekend,May,1143.52,256.727938778996,2.52378826214218,2886.00235352483,633.367634438777,5.69406779661017,200.826551570174,42.4552257242128,59,335.95,2336.65638888889,65909.2345497118,401154.560354572,1802.44619129386
2014,wsh,WI,WI-2,All,Weekend,Jun,857.115,220.820573777564,2.56559532505478,2199.01023703433,607.40232924523,4.65646258503401,184.069985390796,41.7857112647035,49,228.166666666667,1417.47555555556,48761.7258034526,368937.589572531,1746.04566589717
2014,wsh,WI,WI-2,All,Weekend,Jul,2303.91,457.537392771518,2.45103156848123,5646.9561409396,1134.34854076014,4.16272394260494,553.462115616119,105.132069453934,65,268.2,1535.57388888889,209340.465784159,1286746.61192467,11052.7520276668
2014,wsh,WI,WI-2,All,Weekend,Aug,1767.08,294.987705985594,2.80954269847566,4964.68671162237,840.733531560464,4.02899543378995,438.59071796906,75.9055362933461,73,294.116666666667,1508.73583333333,87017.7466826431,706832.87109013,5761.65043998048
2014,wsh,WI,WI-2,All,Weekend,Sep,1423.188,286.32563181867,2.92028646320914,4156.11665100169,843.501989085272,4.68508771929825,303.76976596143,58.2102756597135,76,356.066666666667,2123.92722222222,81982.3674363604,711495.605590811,3388.43619237983
2014,wsh,WI,WI-2,All,Weekend,All,7494.813,702.147805135305,2.64886823648873,19852.7720941228,1864.18004455919,4.45928938226628,1680.71913650758,154.114666781647,322,1482.5,8922.36888888889,493011.540256327,3475167.23853271,23751.3305172181
2014,wsh,WI,WI-2,All,All,May,2423.008,351.487203087708,2.09035934893997,5064.95742535635,766.559513450282,5.09993499026322,475.105664018463,67.4671111016149,97,513.216666666667,3310.60138888889,123543.25393442,587613.487661134,4551.81108039765
2014,wsh,WI,WI-2,All,All,Jun,2570.155,358.157019457408,2.20042874380014,5655.44293802164,845.807422925347,4.78230842004752,537.429787929583,69.9980644381787,88,417.233333333333,2563.65055555556,128276.450586614,715390.196675617,4899.72902509142
2014,wsh,WI,WI-2,All,All,Jul,5113.64,562.52080560639,2.47196747974199,12640.7517831078,1409.35012453892,4.08034827113408,1253.23616029931,133.028508752213,133,541.233333333333,2927.72055555556,316429.656740063,1986267.77353786,17696.5841408376
2014,wsh,WI,WI-2,All,All,Aug,3557.54,466.0819976037,2.63254261224002,9365.37564474834,1229.95055474572,3.92493927150383,906.393641763772,120.93838814431,101,401.283333333333,2071.88861111111,217232.428490255,1512778.36711931,14626.0937269438
2014,wsh,WI,WI-2,All,All,Sep,3197.0055,559.618591838204,2.38839805514044,7635.72171847328,1241.36067707171,4.29959763297231,743.559228771348,126.492525412526,108,485.133333333333,2731.00611111111,313172.968330974,1540976.33057993,16000.3589852384
2014,wsh,WI,WI-2,All,All,All,16861.3485,1048.16733305438,2.3937735175634,40362.2495097074,2518.53651066921,4.30606100458286,3915.72448278247,240.36342683218,527,2358.1,13604.8672222222,1098654.75808233,6343026.15557385,57774.5769585088
